"","name","alcohol_impaired_driving_deaths","high_school_graduation","unemployment","median_household_income","children_in_single_parent_households","social_associations","drug_overdose_deaths","disconnected_youth","homicides","suicides","population","population_density","below_18_years_of_age","65_and_older","non_hispanic_black","american_indian_or_alaska_native","hispanic","female"
"2530","Armstrong County","0.2222222222","","0.0276890309","67548","0.1341176471","27.188689505","","","","",1850,2.03492831899563,"0.2248648649","0.2216216216","0.0118918919","0.0183783784","0.1151351351","0.4983783784"
"2531","Atascosa County","0.2","0.9478288288","0.0402487783","59817","0.2595322253","5.6068403452","9.1613443618","0.1496774194","6.2976077678","19.820628738",50864,41.7074550585163,"0.2678908462","0.1484940233","0.0099087763","0.0151580686","0.6674268638","0.4992332494"
"2532","Austin County","0.1923076923","0.964809417","0.0392267932","68630","0.1901952521","11.191573404","","","5.2510979568","20.803606009",31097,48.1008698479493,"0.2348136476","0.2107920378","0.0854744831","0.0103546966","0.289159726","0.4965752323"
"2533","Bailey County","0.4444444444","0.975","0.0422535211","52751","0.4402583423","10.241404535","","","","",6779,8.19737724826199,"0.2967989379","0.154595073","0.0120961794","0.0345183655","0.6505384275","0.4913704086"
"2534","Bandera County","0.3333333333","0.8358333333","0.0367093373","69284","0.2933220626","10.665430095","","","","29.353309639",22115,27.9585086765776,"0.1687994574","0.2926972643","0.012480217","0.0157359258","0.2177707438","0.5008817545"
"2535","Bastrop County","0.3835616438","0.9125906344","0.0334330094","73403","0.195955897","6.3689274726","13.102818168","0.0781279847","5.993077186","18.835659727",106188,119.550380944703,"0.2543790259","0.1579933702","0.060750744","0.0211040796","0.434032094","0.4891795683"
"2536","Baylor County","0.2222222222","","0.027012987","49059","0.0428396573","14.380212827","","","","",3466,3.99547813348108,"0.2276399308","0.2322562031","0.025100981","0.0106751298","0.153491056","0.5049047894"
"2537","Bee County","0.1578947368","0.8789634146","0.058194126","48176","0.2628359891","4.2038546113","13.541384554","","5.291565245","21.096276882",30394,34.5292442069589,"0.2028689873","0.1321642429","0.0835362243","0.0098703692","0.6018951109","0.3859972363"
"2538","Bell County","0.2914798206","0.8934685064","0.0441298583","62412","0.3141285155","7.5339091769","12.404851196","0.0741553513","8.1483726335","18.143490495",388386,368.546900540309,"0.2733414696","0.1182148687","0.2232238031","0.0112130715","0.2680941126","0.5003733399"
"2539","Bexar County","0.2946708464","0.8585167873","0.0369625559","65839","0.2995747334","5.6255780885","15.234509945","0.090618931","8.2214525246","13.177789055",2059530,1660.4762156461,"0.2458895962","0.1275164722","0.0769898958","0.0129131404","0.6128286551","0.5026001078"
"2540","Blanco County","0.1923076923","0.9672268908","0.0278984999","82236","0.1377128954","11.778563015","","","","28.824169915",12418,17.5085914121673,"0.1658076985","0.2675148977","0.0120792398","0.014253503","0.1972942503","0.4947656627"
"2541","Borden County","0","","0.0185449358","75186","0","0","","","","",585,0.651852159949511,"0.2153846154","0.2444444444","0.0102564103","0.0085470085","0.2256410256","0.4854700855"
"2542","Bosque County","0.08","0.8788709677","0.0368795956","61048","0.1772809982","11.88996379","21.508845513","0.1826697892","","17.182184762",18697,19.0209021530372,"0.2073059849","0.2506819276","0.0193613949","0.0110178103","0.2035620688","0.5066053378"
"2543","Bowie County","0.2222222222","0.8896057767","0.0459859502","52460","0.3631386861","12.961622795","7.1605795773","0.114229765","10.230694527","20.500660138",92035,104.0014946255,"0.2357581355","0.1745857554","0.2536535014","0.0113326452","0.0855652741","0.4969957082"
"2544","Brazoria County","0.3255813953","0.9491334586","0.0451894095","86197","0.2042732042","6.9267216064","14.103489644","0.0847798624","4.7125078136","14.61701683",388181,284.741673499478,"0.2547986635","0.1278450001","0.1597605241","0.0091065766","0.3249875702","0.4949211837"
"2545","Brazos County","0.2333333333","0.8983234082","0.030861555","60355","0.2819243927","8.1001721287","8.0137607721","0.0556593808","3.5357106778","9.5001008941",242014,412.895807817832,"0.1988480005","0.1030684175","0.1070723181","0.0073466824","0.2677902931","0.495136645"
"2546","Brewster County","0.1428571429","0.9065789474","0.0337821876","52388","0.2770034843","14.814814815","","","","32.536592018",9343,1.51089230637719,"0.1785293803","0.2522744301","0.0140211923","0.0235470406","0.4547789789","0.4899925078"
"2547","Briscoe County","0","","0.0348258706","53208","0.0322580645","0","","","","",1431,1.58999879013729,"0.2215234102","0.2382948987","0.0398322851","0.0118798043","0.2760307477","0.4919636618"
"2548","Brooks County","0.0833333333","0.975","0.0596388072","35359","0.2206721623","0","","","","",6906,7.32068356862151,"0.2694758181","0.1697075007","0.0105705184","0.009556907","0.9013900956","0.466695627"
"2549","Brown County","0.2105263158","0.9433453237","0.0433501408","53455","0.3298850575","16.757436112","12.314296018","0.0839317774","","18.794700449",38373,40.6298970131101,"0.202720663","0.2082193209","0.0357543064","0.0106585359","0.2380319495","0.5022802491"
"2550","Burleson County","0.34375","0.9581151832","0.0359038049","62095","0.1093550854","8.8637748601","","","","17.673661396",18657,28.3075406387902,"0.2188454735","0.2133783566","0.1066087795","0.0133461971","0.2251701774","0.5053331189"
"2551","Burnet County","0.2745098039","0.9559195402","0.0295541501","74897","0.1875429806","12.364093104","13.44429357","","3.882752812","18.972006085",52502,52.7764353274138,"0.2014970858","0.2371528704","0.0166088911","0.0125519028","0.2305816921","0.5076378043"
"2552","Caldwell County","0.1818181818","0.9173047619","0.0345475911","60833","0.187870407","8.5486525186","","0.1954607046","5.9661520308","13.506520558",47848,87.8684711717836,"0.225087778","0.1555550911","0.0529593713","0.0184333723","0.5637017221","0.4932912556"
"2553","Calhoun County","0.4","0.94","0.0366688396","62742","0.3261839032","10.64530846","","","","20.343548201",19706,38.8731322880369,"0.2313001116","0.1960316655","0.0226327007","0.0113670963","0.5053283264","0.4830001015"
"2554","Callahan County","0.0625","0.9535493827","0.0356744705","63836","0.21709862","9.9185263904","","","","27.675291972",14210,15.7999106365543,"0.2144264602","0.2164672766","0.0173821253","0.0117522871","0.1187192118","0.5016185785"
"2555","Cameron County","0.1623376623","0.9215220304","0.0565997353","49583","0.3636230897","4.9169205894","5.6676312135","0.1533018077","2.5993351103","8.6873803059",425208,476.841997195309,"0.2855590676","0.1407381799","0.0052303814","0.0067708039","0.8984567553","0.5046024534"
"2556","Camp County","0.3333333333","0.975","0.0445785478","52919","0.3189107413","10.304375396","","","","16.730535072",12716,64.9281115861856,"0.2636049072","0.1870871343","0.1497326203","0.0121107266","0.2790972004","0.5113243158"
"2557","Carson County","0.25","","0.0305039788","71902","0.1583941606","20.884093282","","","","",5784,6.28535229481637,"0.2295988935","0.2079875519","0.0133125864","0.0162517289","0.1087482711","0.4903181189"
"2558","Cass County","0.2075471698","0.9578009828","0.0466644485","54276","0.3214452577","19.957983193","12.434296049","","5.7338353625","29.523754053",28539,30.4595432222682,"0.2247801254","0.2234836539","0.1603770279","0.0097060163","0.0575703423","0.5124916781"
"2559","Castro County","0.4","0.8995934959","0.0310355118","59958","0.2192613371","9.4928125848","","","","",7298,8.15925495236335,"0.2891203069","0.1726500411","0.0190463141","0.023431077","0.6636064675","0.4880789257"
"2560","Chambers County","0.2258064516","0.9783447684","0.0527718296","102146","0.1602489304","4.9114908421","24.58565933","","4.3196687811","17.459013718",51288,85.895717014896,"0.2780182499","0.1176298549","0.0796092653","0.0116596475","0.2739627203","0.4935462486"
"2561","Cherokee County","0.3661971831","0.954760274","0.0441819773","50351","0.2595295396","11.155253733","10.215939419","","4.3876487687","20.967701913",51645,49.0476843576823,"0.2506728628","0.1802304192","0.1322102817","0.0170394036","0.2482912189","0.4856230032"
"2562","Childress County","0","0.875","0.0282220132","49200","0.4256165473","10.39192399","","","","",6809,9.77587173707429,"0.1951828462","0.1621383463","0.0953150242","0.0113085622","0.3131149949","0.4125422235"
"2563","Clay County","0.2608695652","","0.0384220259","66085","0.2563855422","11.692487577","","","","29.339417974",10486,9.63115230473909,"0.2000762922","0.2395575052","0.0112530994","0.0162120923","0.0739080679","0.5000953652"
"2564","Cochran County","0","","0.0483729112","45766","0.1658986175","15.898251192","","","","",2526,3.25900893407284,"0.2652414885","0.1591448931","0.0380047506","0.0403800475","0.604908947","0.5011876485"
"2565","Coke County","0","","0.0345276873","43774","0.2703927492","12.04456489","","","","",3333,3.6560229887082,"0.2073207321","0.2559255926","0.0093009301","0.0297029703","0.2346234623","0.498649865"
"2566","Coleman County","0.3333333333","0.8457446809","0.043335522","45834","0.2734236889","21.978021978","","","","",7850,6.21578163594379,"0.2058598726","0.2577070064","0.0304458599","0.0147770701","0.1889171975","0.4938853503"
"2567","Collin County","0.2903225806","0.9670440405","0.0317004172","113943","0.1443985206","6.4085115128","9.0788651792","0.0570372082","2.3989591073","11.368412083",1158696,1377.32102242518,"0.2448450672","0.1167122351","0.1132324613","0.0068292287","0.1589873444","0.5012367351"
"2568","Collingsworth County","0.25","","0.0348304308","52093","0.3104265403","19.120458891","","","","",2568,2.79604400153779,"0.2663551402","0.1865264798","0.0537383178","0.0369937695","0.3621495327","0.5085669782"
"2569","Colorado County","0.1041666667","0.970202952","0.0351512778","59711","0.1665275459","15.996122152","","","7.4288685833","24.212892924",20754,21.612194982848,"0.2344608268","0.2266069191","0.1091837718","0.012479522","0.3240339212","0.498699046"
"2570","Comal County","0.25","0.9614944492","0.0345527961","92979","0.1480411134","8.8578514853","8.4676224327","0.082787168","2.4780194906","20.432043308",184642,329.995952540388,"0.220339901","0.1850283251","0.0282655084","0.0089632911","0.2932214772","0.5001949719"
"2571","Comanche County","0.0322580645","0.9402960526","0.0347936106","51559","0.1203252033","10.889292196","","","","20.864200445",13878,14.7992073722879,"0.2241677475","0.233463035","0.0077100447","0.0149877504","0.2986741605","0.495604554"
"2572","Concho County","0.0625","","0.0314842579","51191","0.3147208122","0","","","","",3340,3.39515394614829,"0.1835329341","0.2613772455","0.0152694611","0.0218562874","0.3973053892","0.4721556886"
"2573","Cooke County","0.2682926829","0.9405251142","0.0335630806","66466","0.2309304275","10.652400341","11.209505661","","","23.514018297",43050,49.2097651631827,"0.2258304297","0.1974216028","0.0320557491","0.01514518","0.196329849","0.5017886179"
"2574","Coryell County","0.1489361702","0.8487041565","0.0446902476","63428","0.2311108733","6.2921455029","8.0195846699","0.1045364892","4.0981316245","18.676244341",85057,80.8336760943626,"0.2213456858","0.1131594107","0.1623969808","0.013202911","0.2030638278","0.4931516512"
"2575","Cottle County","0","","0.0266821346","45351","0.2840095465","21.723388849","","","","",1307,1.45131355462057,"0.1897475134","0.2570772762","0.1002295333","0.0076511094","0.2616679419","0.5187452181"
"2576","Crane County","0.2","0.975","0.0497848801","67889","0.2520868114","8.547008547","","","","",4546,5.7905729359062,"0.2853057633","0.1251649802","0.0283765948","0.0208974923","0.6744390673","0.4949406071"
"2577","Crockett County","0.1724137931","","0.039748954","71851","0.2843691149","16.29726206","","","","",2943,1.04832940258313,"0.2616377846","0.1872239212","0.0091743119","0.0353380904","0.6704043493","0.4950730547"
"2578","Crosby County","0.3333333333","","0.0412541254","46457","0.3808073115","9.7924010967","","","","",4998,5.55210870855541,"0.2607042817","0.1824729892","0.0338135254","0.0162064826","0.5758303321","0.5008003201"
"2579","Culberson County","0.1714285714","","0.0286209887","52160","0.6656626506","0","","","","",2155,0.565296859993192,"0.2283062645","0.2139211137","0.0176334107","0.0245939675","0.6960556845","0.5085846868"
"2580","Dallam County","0.0909090909","0.95","0.0235202895","61636","0.078007933","13.943112103","","","","29.645726151",7241,4.81727353231606,"0.3389034664","0.1153155641","0.0203010634","0.0256870598","0.4942687474","0.4695484049"
"2581","Dallas County","0.288700196","0.8157818122","0.0370465005","70871","0.3014023476","7.8150074438","17.321132265","0.088576289","9.1054895357","11.21246722",2600840,2978.71055071921,"0.2492740807","0.1180326356","0.2285942234","0.0113951646","0.4148090617","0.5026418388"
"2582","Dawson County","0.4117647059","0.9495","0.0436315558","48801","0.3198470851","13.695319423","","","","21.121356247",12130,13.4731984720856,"0.2544929926","0.1394888706","0.0604286892","0.0145094806","0.5893652102","0.4337180544"
"2583","Deaf Smith County","0.05","0.92","0.0297282307","55565","0.2487318524","8.1837525233","","","","15.687951175",18377,12.277346877038,"0.309680579","0.127822822","0.0101213473","0.0198617838","0.7686782391","0.4964901779"
"2584","Delta County","0","0.925","0.0401590457","54587","0.1095317726","11.127596439","","","","",5406,21.0487505640191,"0.2401035886","0.2068072512","0.0641879393","0.0283018868","0.102663707","0.509064003"
"2585","Denton County","0.222614841","0.8885144062","0.0320390075","102711","0.1748571166","5.670914897","9.0241607349","0.0470826502","2.0563015361","11.557576466",977281,1112.19611536413,"0.2315966442","0.1159871112","0.1174012387","0.0083077436","0.2006464876","0.5043718235"
"2586","DeWitt County","0.1666666667","0.9527027027","0.0342368046","55525","0.1069567188","16.065870067","","","","17.329907583",19772,21.7519408313354,"0.2289601457","0.1994740036","0.077685616","0.011126846","0.3702205139","0.4722334615"
"2587","Dickens County","0.3333333333","","0.0475504323","47074","0.2524271845","17.24137931","","","","",1726,1.9141109970485,"0.1865585168","0.275202781","0.0225955968","0.0295480881","0.2757821553","0.5011587486"
"2588","Dimmit County","0.08","0.975","0.0381865453","44312","0.3979253112","8.2615366458","","","","",8387,6.31130691464131,"0.2843686658","0.1662096101","0.0137116967","0.0122809109","0.8826755693","0.5069750805"
"2589","Donley County","0.0588235294","","0.0355227882","44866","0.3176100629","18.359853121","","","","",3339,3.60179982089185,"0.2042527703","0.2407906559","0.0518119197","0.0143755615","0.1320754717","0.5046421084"
"2590","Duval County","0.0833333333","0.8803278689","0.0445456345","40539","0.4206349206","0","","","","22.4308576",9888,5.51331230008106,"0.2505056634","0.170105178","0.0162823625","0.0118325243","0.8784385113","0.4656148867"
"2591","Eastland County","0.275","0.9287128713","0.0455631909","53351","0.2834008097","13.994626064","","","","24.033944303",17944,19.367344211183,"0.2122715114","0.2224141774","0.0205082479","0.0134306732","0.1798930004","0.497436469"
